Brand,Price,Gender,향수이름(KOR),Name,Rate,Main Components,Winter,Spring,Summer,Fall,season,Day,Night,설명글,Top Notes,Middle Notes,Base Notes,Longetivity,Image,Skin type,Style,MBTI
Gucci,"191,000",여성,블룸,Gucci Bloom Gucci for women,3.75,"white floral: 100%;, tuberose: 69.5722%;",25.2858,100,56.841,43.2283,spring,92.3796,30.8278,구찌(Gucci)의 블룸(Bloom)은 여성을 위한 플로럴 향수입니다. 블룸(Bloom)은 2017년에 출시되었습니다. 조향사는 알베르토 모리야스(Alberto Morillas)입니다.,Jasmine,Tuberose,Rangoon Creeper,moderate,https://fimgs.net/mdimg/perfume/375x500.44894.jpg,복합성,"모던/미니멀, 로맨틱","ENFP, ENFJ, ENTP, ESFJ, INFP, ISFP"
Gucci,"170,000",여성,길티 뿌르 옴므,Gucci Guilty Pour Homme Parfum Gucci for men,3.85,"woody: 100%;, fresh spicy: 89.3238%;, aromatic: 86.3889%;, citrus: 62.4685%;, lavender: 58.2496%;, white floral: 56.0482%;, musky: 53.7734%;, patchouli: 52.0126%;",80.9346,97.1963,67.2897,100,fall,88.972,91.7757,구찌(Gucci)의 길티 푸르 옴므 퍼퓸(Guilty Pour Homme Parfum)는 오리엔탈 우디 계열의 남성 향수입니다. 길티 푸르 옴므 퍼퓸(Guilty Pour Homme Parfum)은 2022년에 출시되었습니다. ,"Juniper, Lavender, Lemon","Orange Blossom, Nutmeg, Spanish Labdanum","Dry Wood, Patchouli, Musk",moderate,https://fimgs.net/mdimg/perfume/375x500.71378.jpg,"건성, 복합성","클래식, 보헤미안, 럭셔리","ENFJ, ESFP, ESTJ, ENTJ, ENTP, INFJ, INTP, INTJ, ISFP, INFP, INTP, ISFJ, ISTJ"
Gucci,"191,000",여성,길티 오 드 퍼퓸,Gucci Guilty Eau de Parfum Gucci for women,3.94,"floral: 100%;, violet: 72.2539%;, citrus: 66.3081%;, fresh: 63.8418%;, powdery: 63.6915%;, fresh spicy: 61.8842%;, rose: 59.7617%;, soft spicy: 59.3353%;, aromatic: 54.1117%;, patchouli: 52.9683%;",48.9329,98.7805,51.0671,83.9939,spring,100,56.8598,구찌(Gucci)의 길티 오 드 퍼퓸(Guilty Eau de Parfum)는 여성을 위한 오리엔탈 플로럴 향수입니다. 길티 오 드 퍼퓸(Guilty Eau de Parfum)은 2019년에 출시되었습니다.,"Pink Pepper, Mandarin Orange, Bergamot","Lilac, Violet, Geranium, Rose","Patchouli, Amber",moderate,https://fimgs.net/mdimg/perfume/375x500.52481.jpg,"건성, 복합성","클래식, 로맨틱, 보헤미안, 럭셔리, 레트로/빈티지","ENFJ, ENTJ, ESFJ, ISFP, ISTJ"
Gucci,"172,000",여성,뱀부,Gucci Bamboo Gucci for women,3.59,"white floral: 100%;, citrus: 75.3604%;, woody: 60.5111%;, yellow floral: 55.7679%;, sweet: 53.2116%;, soft spicy: 48.0191%;, powdery: 47.424%;, fresh spicy: 46.2896%;, animalic: 46.2733%;",22,89.7931,72.069,39.8621,spring,100,25.8621,구찌(Gucci)의 뱀부(Bamboo)는 여성을 위한 플로럴 향수입니다. 뱀부(Bamboo)는 2015년에 출시되었습니다.,Bergamot,"Casablanca Lily, Ylang-Ylang, Orange Blossom","Sandalwood, Tahitian Vanilla, Amber",moderate,https://fimgs.net/mdimg/perfume/375x500.30815.jpg,건성,"클래식, 로맨틱, 보헤미안, 럭셔리","ENTP, ESFP, ESFJ, ENFJ, INFJ, ENTJ, INTP, INTJ, ISFP, ISFJ"
Gucci,"147,000",여성,길티 뿌르 옴므 오 드 퍼퓸,Guilty Pour Homme Eau de Parfum Gucci for men,4.1,"rose: 100%;, warm spicy: 93.2494%;, white floral: 82.1039%;, woody: 81.5145%;, lavender: 75.0809%;, citrus: 66.9141%;, floral: 61.3983%;, aromatic: 59.9939%;, patchouli: 56.7316%;, fresh: 55.599%;",73.7705,99.8361,60.1639,100,fall,82.1311,91.6393,구찌(Gucci)의 길티 뿌르 옴므 오 드 퍼퓸(Guilty Pour Homme Eau de Parfum)은 남성용 우디 스파이시 향수입니다. 길티 뿌르 옴므 오 드 퍼퓸(Guilty Pour Homme Eau de Parfum)은 2020년에 출시되었습니다.,"Fresh Rose Accord, Hot Chili Pepper, warm spiciness of red pepper with a bitter aromatic freshness","Lavender, Orange Blossom, Neroli","Cedar, Patchouli",moderate,https://fimgs.net/mdimg/perfume/375x500.59987.jpg,복합성,"클래식, 보헤미안, 럭셔리, 레트로/빈티지","ENTP, ENTJ, ISTJ, INFJ, INTP, INTJ, ISFP, ISFJ"
Gucci,"158,000",여성,길티 오 드 뚜왈렛,Gucci Guilty Eau de Toilette Gucci for women,4.09,"floral: 100%;, fruity: 74.1486%;, musky: 72.9358%;, sweet: 67.6512%;, soft spicy: 64.9652%;, fresh: 63.7872%;, powdery: 60.5818%;, green: 51.4438%;, amber: 50.4455%;, white floral: 49.0597%;",43.1111,100,66.2222,76.8889,spring,91.1111,52.8889,구찌(Gucci)의 길티 오 드 뚜왈렛(Gucci Guilty Eau de Toilette)은 여성을 위한 오리엔탈 플로럴 향수입니다. 길티 오 드 뚜왈렛(Gucci Guilty Eau de Toilette)은 2021년에 출시되었습니다.,"Pink Pepper, Mandarin Orange","Lilac, Peach, Jasmine, Raspberry, Geranium",Patchouli,moderate,https://fimgs.net/mdimg/perfume/375x500.65553.jpg,"민감성, 복합성","로맨틱, 보헤미안, 레트로/빈티지","ENTJ, ISTJ"
Bvlgari,"158,000",여성,옴니아 아메시스트,Omnia Amethyste Bvlgari for women,3.95,"powdery: 100%;, iris: 76.4188%;, vanilla: 66.8803%;, woody: 63.1401%;, almond: 56.3431%;, floral: 55.5547%;, violet: 53.2092%;, green: 52.6431%;, earthy: 48.5675%;, citrus: 47.8802%;",22.8929,91.8978,52.0935,37.7379,spring,100,25.3942,불가리(Bvlgari)의 옴니아 아메시스트(Omnia Amethyste)는 플로럴 우디 머스크의 여성용 향수입니다. 옴니아 아메시스트(Omnia Amethyste)는 2006년에 출시되었습니다. 조향사는 알베르토 모리야스(Alberto Morillas)입니다.,"Green Notes, Pink Grapefruit","Iris, Bulgarian Rose","Heliotrope, Woodsy Notes",moderate,https://fimgs.net/mdimg/perfume/375x500.780.jpg,민감성,"모던/미니멀, 로맨틱","ENFP, ENFJ, ENTP, ESFJ, INFP, ISFP, INFJ, INTP, INTJ, ISFJ"
Bvlgari,"158,000",여성,옴니아 크리스탈린,Omnia Crystalline Bvlgari for women,4.02,"woody: 100%;, floral: 89.1856%;, musky: 87.1659%;, green: 78.2712%;, aquatic: 78.131%;, ozonic: 70.2359%;, fruity: 65.0999%;, fresh: 61.9728%;, powdery: 60.9407%;, earthy: 59.5622%;",21.0429,79.1424,81.1011,27.5013,summer,100,17.0196,불가리(Bvlgari)의 옴니아 크리스탈린(Omnia Crystalline)은 여성을 위한 플로럴 아쿠아틱 향수입니다. 옴니아 크리스탈린(Omnia Crystalline)은 2005년에 출시되었습니다. 조향사는 알베르토 모리야스(Alberto Morillas)입니다.,"Bamboo, Pear","Lotus, Tea, Cassia","Musk, Guaiac Wood, Oakmoss",moderate,https://fimgs.net/mdimg/perfume/375x500.152.jpg,민감성,"모던/미니멀, 보헤미안, 럭셔리","ENFJ, ESFP, ESTJ, INFP, INFJ, INTP, INTJ, ISFP, ISFJ"
Bvlgari,"130,000",남성,뿌르 옴므 오 드 퍼퓸,Pour Homme Eau De Parfum Bvlgari for men,4.24,"green: 100%;, warm spicy: 96.3158%;, woody: 94.474%;, fresh: 87.1052%;, musky: 86.4915%;, powdery: 54.8684%;, ozonic: 53.3336%;, citrus: 44.7367%;, floral: 44.7367%;",47.3684,100,100,85.9649,?,94.7368,59.6491,불가리(Bvlgari)의 뿌르 옴므 오 드 퍼퓸(Pour Homme Eau De Parfum)은 남성을 위한 우디 향수입니다. 뿌르 옴므 오 드 퍼퓸(Pour Homme Eau De Parfum)은 2024년에 출시되었습니다. 조향사는 자크 카발리에 벨루트(Jacques Cavallier Belletrud)입니다.,"Darjeeling Tea, Ginger","Black Tea, Guaiac Wood","White Musk, Ambrette (Musk Mallow)",moderate,https://fimgs.net/mdimg/perfume/375x500.92563.jpg,민감성,"모던/미니멀, 로맨틱, 럭셔리","ENFJ, ESFP, ESTJ, INFP, INTP, ISFJ, ISTP"
Bvlgari,"158,000",여성,로즈 골데아 블러썸 딜라이트 오 드 뚜왈렛,Rose Goldea Blossom Delight Eau de Toilette Bvlgari for women,3.85,"rose: 100%;, floral: 82.4739%;, fresh: 70.4769%;, musky: 57.1237%;, citrus: 53.1177%;, white floral: 52.9509%;, powdery: 44.1878%;",8.4507,100,76.0563,21.1268,spring,78.8732,15.493,불가리(Bvlgari)의 로즈 골데아 블라썸 딜라이트 오 드 뚜왈렛(Rose Goldea Blossom Delight Eau de Toilette)은 여성을 위한 플로럴 향수입니다. 로즈 골데아 블라썸 딜라이트 오 드 뚜왈렛(Rose Goldea Blossom Delight Eau de Toilette)은 2022년에 출시되었습니다.,Lily of the Valley Accord & Grapefruit Essence,Peony Accord & Rosebud Accord,"White Musk Accord, Cedarwood Virginia Essence",moderate,https://fimgs.net/mdimg/perfume/375x500.72226.jpg,민감성,"모던/미니멀, 럭셔리","ENFJ, ESFP, ESTJ, INFP, INFJ, INTP, INTJ, ISFP, ISFJ"
Bvlgari,"118,000",남성,불가리 뿌르 옴므,Bvlgari Pour Homme Bvlgari for men,4.17,"woody: 100%;, fresh spicy: 97.9461%;, aromatic: 92.6236%;, musky: 79.2219%;, green: 77.2369%;, citrus: 75.017%;, powdery: 74.7479%;, fresh: 73.1415%;, aldehydic: 64.0419%;, earthy: 59.478%;",22.8448,90.9483,78.8793,54.8491,spring,100,34.9138,불가리(Bvlgari)의 불가리 뿌르 옴므(Bvlgari Pour Homme)는 남성용 우디 플로럴 머스크 향수입니다. 불가리 뿌르 옴므(Bvlgari Pour Homme)는 1996년에 출시되었습니다. 조향사는 자크 카발리에 벨루트(Jacques Cavallier Belletrud)입니다.,Darjeeling Tea Accord & Water Lily Accord,Guaiac Wood Essence & Cardamon Essence,"Musk Accord, Transparent Amber Accord",moderate,https://fimgs.net/mdimg/perfume/375x500.143.jpg,민감성,"모던/미니멀, 로맨틱, 럭셔리","ENFJ, ESFP, ESTJ, ENTJ, ESFJ, ISFP, INFP, INTP, ISFJ"
Bvlgari,"184,000",여성,로즈 골데아 블러썸 딜라이트,Rose Goldea Blossom Delight Bvlgari for women,3.91,"rose: 100%;, green: 72.4941%;, musky: 62.8036%;, white floral: 61.6725%;, floral: 56.0354%;, tropical: 54.5086%;, powdery: 46.9109%;, fresh: 45.6101%;, ozonic: 44.6862%;",13.4884,100,72.093,21.8605,spring,96.2791,19.0698,불가리(Bvlgari)의 로즈 골데아 블라썸 딜라이트(Rose Goldea Blossom Delight)는 여성을 위한 플로럴 향수입니다. 로즈 골데아 블라썸 딜라이트(Rose Goldea Blossom Delight)는 2019년에 출시되었습니다. 조향사는 알베르토 모리야스(Alberto Morillas)입니다.,Violet Leaf Accord & Green Papaya Accord,Infused Rose Petal Accord & Rosebud Accord,"White Musk Accord, Ambergris Accord",moderate,https://fimgs.net/mdimg/perfume/375x500.55754.jpg,민감성,"모던/미니멀, 로맨틱, 럭셔리","ENFJ, ESFP, ESTJ, INFP, INTP, ISFJ, ISTP"
Salvatore Ferragamo,"122,000",여성,시뇨리나 미스테리오사,Signorina Misteriosa Salvatore Ferragamo for women,3.86,"vanilla: 100%;, fruity: 85.0509%;, sweet: 81.1752%;, lactonic: 72.6088%;, white floral: 57.6107%;, patchouli: 47.1867%;, tuberose: 46.4707%;",100,51.4884,24.0353,99.6692,winter,73.7596,96.2514,"살바토레 페라가모(Salvatore Ferragamo)의 시뇨리나 미스테리오사(Signorina Misteriosa)는 여성을 위한 오리엔탈 플로럴 향수입니다. 시뇨리나 미스테리오사(Signorina Misteriosa)는 2016년에 출시되었습니다. 시뇨리나 미스테리오사(Signorina Misteriosa)는 소피 라베(Sophie Labbe), 니콜라 볼리외(Nicolas Beaulieu), 줄리엣 카라구우조글루(Juliette Karagueuzoglou)에 의해 만들어졌습니다.","Blackberry, Neroli","Tuberose, Orange Blossom","Milk Mousse, Black Vanilla Husk, Patchouli",moderate,https://fimgs.net/mdimg/perfume/375x500.32646.jpg,복합성,"로맨틱, 보헤미안, 럭셔리","ESFP, ESFJ, ENTJ, ISTJ"
Salvatore Ferragamo,"122,000",여성,시뇨리나 리벨,Signorina Ribelle Salvatore Ferragamo for women,3.82,"sweet: 100%;, vanilla: 96.5997%;, coconut: 64.9335%;, tropical: 59.5008%;, floral: 55.9015%;, citrus: 53.4705%;, lactonic: 51.7373%;, yellow floral: 51.2523%;, soft spicy: 45.1555%;, fresh: 44.1463%;",49.5238,84.7619,64.7619,78.0952,spring,100,45.0794,살바토레 페라가모(Salvatore Ferragamo)의 시뇨리나 리벨(Signorina Ribelle)은 여성을 위한 오리엔탈 플로럴 향수입니다. 시뇨리나 리벨(Signorina Ribelle)은 2019년에 출시되었습니다. 조향사는 소피 라베(Sophie Labbe)입니다.,"Pink Pepper, Mandarin Orange","Frangipani, Ylang-Ylang","Ice cream, Coconut Milk, Vanilla",moderate,https://fimgs.net/mdimg/perfume/375x500.56481.jpg,복합성,"로맨틱, 보헤미안, 스포티/캐주얼","ESFP, ESFJ"
Salvatore Ferragamo,"120,000",여성,아모 페라가모 뻬르 레이,Amo Ferragamo Per Lei Salvatore Ferragamo for women,3.69,"fruity: 100%;, floral: 94.7706%;, sweet: 64.8425%;, woody: 64.0236%;, musky: 59.6131%;, powdery: 56.1475%;, aquatic: 50.6031%;, citrus: 46.3817%;, fresh: 44.3653%;",22.549,92.1569,74.5098,36.2745,spring,100,27.451,살바토레 페라가모(Salvatore Ferragamo)의 아모 페라가모 뻬르 레이(Amo Ferragamo Per Lei)는 플로럴 우디 머스크의 여성용 향수입니다. 아모 페라가모 뻬르 레이(Amo Ferragamo Per Lei)는 2020년에 출시되었습니다. 아모 페라가모 뻬르 레이(Amo Ferragamo Per Lei)는 마리 살라마뉴(Marie Salamagne)와 올리비에 크레스프(Olivier Cresp)가 제작했습니다.,"Pear, Raspberry","Magnolia, Osmanthus","Musk, Cedar, Sandalwood",moderate,https://fimgs.net/mdimg/perfume/375x500.62755.jpg,건성,"클래식, 모던/미니멀, 보헤미안, 럭셔리","ENFJ, ESFP, ESTJ, INFP, INFJ, INTP, INTJ, ISFP, ISFJ"
Salvatore Ferragamo,"110,000",unisex,정글 디 세타,Giungle di Seta Salvatore Ferragamo for women and men,3.67,"floral: 100%;, musky: 91.8334%;, green: 86.7%;, fresh: 85.9999%;, rose: 65%;, powdery: 60.9167%;",7.95455,87.5,100,19.3182,summer,89.7727,6.81818,살바토레 페라가모(Salvatore Ferragamo)의 정글 디 세타(Giungle di Seta)는 여성과 남성을 위한 플로럴 그린 향수입니다. 정글 디 세타(Giungle di Seta)는 2021년에 출시되었습니다. 정글 디 세타(Giungle di Seta)는 에밀리 베비에르-코퍼만(Emilie Bevierre-Coppermann)과 알리노르 마세넷(Alienor Massenet)에 의해 만들어졌습니다.,Pea,Peony,Musk,moderate,https://fimgs.net/mdimg/perfume/375x500.66363.jpg,건성,"클래식, 모던/미니멀, 로맨틱, 럭셔리","ENFJ, ESFP, ESTJ, INFP, INTP, ISFJ"
Salvatore Ferragamo,"110,000",unisex,사바네 디 세타,Savane di Seta Salvatore Ferragamo for women and men,3.51,"powdery: 100%;, woody: 69.0864%;, iris: 65.533%;, musky: 46.3453%;, earthy: 44.2131%;",13.6364,65.1515,92.4242,39.3939,summer,100,13.6364,살바토레 페라가모(Salvatore Ferragamo)의 사바네 디 세타(Savane di Seta)는 여성과 남성을 위한 우디 스파이시 향수입니다. 사바네 디 세타(Savane di Seta)는 2021년에 출시되었습니다. 사바네 디 세타(Savane di Seta)는 에밀리 베비에르-코퍼만(Emilie Bevierre-Coppermann)과 알리노르 마세넷(Alienor Massenet)에 의해 만들어졌습니다.,Carrot Seeds,Orris,Sandalwood,moderate,https://fimgs.net/mdimg/perfume/375x500.66364.jpg,건성,"클래식, 로맨틱, 보헤미안, 럭셔리","ENTP, INFJ, INTP, INTJ, ISFP, ISFJ"
Salvatore Ferragamo,"110,000",unisex,오세아니 디 세타,Oceani di Seta Salvatore Ferragamo for women and men,3.63,"floral: 100%;, salty: 66.6897%;, citrus: 55.7472%;, powdery: 55.7472%;, vanilla: 52.5288%;, marine: 48.3449%;, almond: 46.092%;",8.54701,51.2821,100,13.6752,summer,77.7778,11.1111,살바토레 페라가모(Salvatore Ferragamo)의 오세아니 디 세타(Oceani di Seta)는 여성과 남성을 위한 아로마 아쿠아틱 향수입니다. 오세아니 디 세타(Oceani di Seta)는 2021년에 출시되었습니다. 오세아니 디 세타(Oceani di Seta)는 에밀리 베비에르-코퍼만(Emilie Bevierre-Coppermann)과 알리노르 마세넷(Alienor Massenet)에 의해 만들어졌습니다.,Sea Salt,Magnolia Petals,Heliotrope,moderate,https://fimgs.net/mdimg/perfume/375x500.66365.jpg,민감성,"로맨틱, 레트로/빈티지","ENFP, ENFJ, ENTP, ESFJ, INFP, ISFP"
Salvatore Ferragamo,"98,000",남성,인텐스 레더,Ferragamo Intense Leather Salvatore Ferragamo for men,4.13,"leather: 100%;, earthy: 95.3295%;, soft spicy: 72.1598%;, citrus: 67.2895%;, animalic: 66.7208%;, fruity: 66.1984%;, musky: 61.8348%;, aromatic: 57.1028%;, sweet: 56.7953%;, powdery: 55.8734%;",75,91.954,50.5747,100,fall,85.9195,88.2184,살바토레 페라가모(Salvatore Ferragamo)의 페라가모 인텐스 레더(Ferragamo Intense Leather)는 남성용 레더 향수입니다. 페라가모 인텐스 레더(Ferragamo Intense Leather)는 2021년에 출시되었습니다.,"Mandarin Orange, Pink Pepper, Clary Sage","Red Apple, Iris, Lily-of-the-Valley","Leather, Earthy Notes, Oakmoss, Musk",moderate,https://fimgs.net/mdimg/perfume/375x500.65225.jpg,건성,"클래식, 보헤미안, 럭셔리","ENFJ, ESFP, ESTJ, ENTJ, ESTP, ISTP, INFP, INTP, ISFJ, ISTP"
Salvatore Ferragamo,"98,000",남성,레드 레더,Ferragamo Red Leather Salvatore Ferragamo for men,3.81,"woody: 100%;, citrus: 94.2003%;, aromatic: 87.7267%;, warm spicy: 70.8672%;, fresh spicy: 69.5182%;, leather: 65.0675%;, powdery: 61.6957%;, earthy: 51.8497%;, iris: 50.2313%;, animalic: 48.2757%;",41.4634,100,73.1707,90.2439,spring,90.2439,58.5366,살바토레 페라가모(Salvatore Ferragamo)의 페라가모 레드 레더(Ferragamo Red Leather)는 남성용 가죽 향수입니다. 페라가모 레드 레더(Ferragamo Red Leather)는 2024년에 출시되었습니다.,"Bergamot, Ginger, Mandarin Orange","Rosemary, Orris, Jasmine","Leather, Sandalwood, Vetiver",moderate,https://fimgs.net/mdimg/perfume/375x500.90449.jpg,건성,"클래식, 보헤미안, 럭셔리","ENTP, ENTJ, ESTP, ISTP, INFJ, INTP, INTJ, ISFP, ISFJ, ISTJ"
Salvatore Ferragamo,"94,000",남성,브라이트 레더,Ferragamo Bright Leather Salvatore Ferragamo for men,4.1,"fresh spicy: 100%;, citrus: 94.8611%;, aromatic: 92.7658%;, woody: 74.4549%;, musky: 57.9401%;, green: 50.9549%;, powdery: 49.9074%;, patchouli: 46.4649%;",16.1137,100,82.4645,71.564,spring,92.891,32.7014,살바토레 페라가모(Salvatore Ferragamo)의 페라가모 브라이트 레더(Ferragamo Bright Leather)는 남성용 레더 향수입니다. 페라가모 브라이트 레더(Bright Leather)는 2022년에 출시되었습니다. 조향사는 앙투안 메종디외(Antoine Maisondieu)입니다.,"Bergamot, Mandarin Orange, Grapefruit","White Leather, Rosemary, Basil","Musk, Patchouli, Cedar",moderate,https://fimgs.net/mdimg/perfume/375x500.73969.jpg,복합성,"클래식, 보헤미안, 럭셔리","ENFJ, ESFP, ESTJ, ENTJ, ISTJ, INFP, INFJ, INTP, INTJ, ISFP, ISFJ"
Miu Miu,"175,000",여성,미우미우,Miu Miu Miu Miu for women,3.66,"white floral: 100%;, green: 89.3693%;, fresh: 61.7606%;, rose: 58.7766%;, woody: 57.3891%;, oud: 56.5979%;, citrus: 56.5016%;, floral: 53.6735%;, musky: 45.108%;",19.697,97.7273,61.8687,32.702,spring,100,18.5606,미우미우(Miu Miu)의 미우미우(Miu Miu)는 여성을 위한 플로럴 향수입니다. 미우미우(Miu Miu)는 2015년에 출시되었습니다. 조향사은 다니엘라 안드리에(Daniela Andrier)입니다.,Lily of the valley,dog rose,Akigalawood,moderate,https://fimgs.net/mdimg/perfume/375x500.31468.jpg,복합성,"모던/미니멀, 보헤미안, 럭셔리","ENTP, INFJ, INTP, INTJ, ISFP, ISFJ"
Miu Miu,"175,000",여성,로 블루,Miu Miu L’Eau Bleue Miu Miu for women,3.84,"white floral: 100%;, green: 80.0854%;, fresh: 59.6728%;, aquatic: 49.9146%;, floral: 47.9032%;, oud: 46.4893%;, woody: 44.6572%;",15.625,100,80.7692,18.9904,spring,99.5192,16.1058,미우미우(Miu Miu)의 로 블루(L'Eau Bleue)는 여성을 위한 플로럴 향수입니다. 로 블루(L'Eau Bleue)는 2016년에 런칭했습니다. 조향사는 다니엘라 안드리에(Daniela Andrier)입니다.,Lily-of-the-Valley,honeysuckle,Akigalawood,moderate,https://fimgs.net/mdimg/perfume/375x500.42720.jpg,복합성,"모던/미니멀, 보헤미안, 럭셔리","ENTP, INFJ, INTP, INTJ, ISFP, ISFJ"
Miu Miu,"160,000",여성,로 로제,Miu Miu L’Eau Rosée Miu Miu for women,3.81,"fresh: 100%;, citrus: 85.8458%;, floral: 85.5442%;, rose: 82.6815%;, green: 69.9197%;, white floral: 69.2656%;, fruity: 69.0204%;, aromatic: 64.1471%;, musky: 55.2423%;, powdery: 52.2036%;",10.119,92.8571,78.5714,20.2381,spring,100,13.0952,미우미우(Miu Miu)의 로 로제(L'Eau Rosée)는 여성을 위한 플로럴 향수입니다. 로 로제(L'Eau Rosée)는 2018년에 출시되었습니다. 로 로제(L'Eau Rosée)는 다니엘라 안드리에(Daniela Andrier)와 피에르 아울라스(Pierre Aulas)가 만들었습니다.,blackcurrant, Lily of the valley,musk,moderate,https://fimgs.net/mdimg/perfume/375x500.48104.jpg,민감성,"클래식, 모던/미니멀, 로맨틱, 럭셔리","ENFJ, ESFP, ESTJ, INFP, INTP, ISFJ"
Miu Miu,"175,000",여성,트위스트,Miu Miu Twist Miu Miu for women,3.82,"floral: 100%;, woody: 97.1833%;, powdery: 80.4668%;, fruity: 79.1926%;, amber: 78.7901%;, citrus: 77.9521%;, fresh: 63.2815%;, aromatic: 56.6249%;, sweet: 55.0156%;, musky: 54.8141%;",18.8034,100,74.359,35.0427,spring,97.0085,20.9402,미우미우(Miu Miu)의 트위스트(Twist)는 플로럴 우디 머스크의 여성용 향수입니다. 트위스트(Twist)는 2019년에 출시되었습니다.,Apple Blossom,Pink Amber,"Tonka Bean, Cedar Wood",moderate,https://fimgs.net/mdimg/perfume/375x500.53147.jpg,민감성,"모던/미니멀, 보헤미안, 럭셔리","ENTP, INFJ, INTP, INTJ, ISFP, ISFJ, INFP, ISTP"
Miu Miu,"160,000",여성,트위스트 오 드 뚜왈렛,Miu Miu Twist Eau de Toilette Miu Miu for women,3.73,"citrus: 100%;, amber: 85.8513%;, woody: 83.617%;, floral: 78.8513%;, fruity: 62.3192%;, powdery: 47.4257%;, sweet: 45.9362%;, vanilla: 45.6382%;, fresh: 45.266%;",26,84,80,34,spring,100,18,미우미우(Miu Miu)의 미우미우 트위스트 오 드 뚜왈렛(Twist Eau de Toilette)은 여성을 위한 플로럴 프루티 향수입니다. 트위스트 오 드 뚜왈렛(Twist Eau de Toilette)은 2019년에 출시되었습니다. 조향사는 다니엘라 안드리에(Daniela Andrier)입니다.,Mandarin & Apple blossom,Pink Amber,Cedar wood,moderate,https://fimgs.net/mdimg/perfume/375x500.58494.jpg,민감성,"클래식, 모던/미니멀, 보헤미안, 럭셔리","ENTP, INFJ, INTP, INTJ, ISFP, ISFJ"
Miu Miu,"140,000",unisex,데어링 달링,Daring Darling Miu Miu for women,4.29,"fruity: 100%;, lavender: 88.3334%;, aromatic: 67.3334%;, floral: 60.3335%;, fresh spicy: 54.5002%;, soft spicy: 54.5002%;, rose: 53.3332%;, woody: 51%;",25,100,75,75,spring,100,50,미우미우(Miu Miu)의 데어링 달링(Daring Darling)은 여성을 위한 플로럴 프루티 향수입니다. 데어링 달링(Daring Darling)은 2021년에 출시되었습니다. 조향사는 알렉시스 다디에(Alexis Dadier)입니다.,Blackcurrant,Lavender,Musk,moderate,https://fimgs.net/mdimg/perfume/375x500.67563.jpg,민감성,"클래식, 모던/미니멀, 로맨틱, 럭셔리","ENFJ, ESFP, ESTJ, INFP, INTP, ISFJ"
Miu Miu,"140,000",unisex,헤드 인 더 클라우드,Head In The Clouds Miu Miu for women,4,"floral: 100%;, fresh: 85.9999%;, amber: 76.6667%;, musky: 68.889%;, rose: 65%;, powdery: 56.4445%;, green: 51.7777%;, fruity: 48.6665%;, aromatic: 45.5557%;, animalic: 45.1668%;",20,100,60,40,spring,80,40,미우미우(Miu Miu)의 헤드 인 더 클라우드(Head In The Clouds)는 여성을 위한 플로럴 향수입니다. 헤드 인 더 클라우드(Head In The Clouds)는 2021년에 출시되었습니다. 조향사는 니콜라 볼리외(Nicolas Beaulieu)입니다.,Rhubarb,Peony,White Amber,moderate,https://fimgs.net/mdimg/perfume/375x500.67560.jpg,건성,"클래식, 모던/미니멀, 로맨틱, 럭셔리","ENFJ, ENTJ, ESFJ, ISFP"
Miu Miu,"140,000",unisex,시리얼 플레이어,Serial Player Miu Miu for women,3.73,"white floral: 100%;, vanilla: 77.8948%;, citrus: 64.9999%;, sweet: 60.5789%;, fruity: 48.0527%;, soapy: 47.4999%;, tropical: 45.4735%;, powdery: 44.3683%;",25,87.5,37.5,100,fall,100,25,미우미우(Miu Miu)의 시리얼 플레이어(Serial Player)는 여성을 위한 플로럴 프루티 향수입니다. 시리얼 플레이어(Serial Player)는 2021년에 출시되었습니다. 조향사는 다니엘라 안드리에(Daniela Andrier)입니다.,Lychee,Orange Blossom,Natural Vanilla,moderate,https://fimgs.net/mdimg/perfume/375x500.67561.jpg,건성,"클래식, 로맨틱, 보헤미안, 럭셔리, 레트로/빈티지","ESFP, ESFJ"
Hermès,174000,여성,트윌리 데르메스 오 진저,Twilly d'Hermès Eau Ginger Hermès for women,3.79,"warm spicy: 100%;, fresh: 70.1272%;, floral: 64.9506%;, woody: 47.9697%;, rose: 47.4753%;, sweet: 46.7499%;",29.5826,93.6479,83.8475,63.3394,spring,100,28.1307,에르메스(Hermès)의 트윌리 데르메스 오 진저(Twilly d'Hermès Eau Ginger)는 플로럴 우디 머스크의 여성용 향수입니다. 오 진저(Twilly d'Hermès Eau Ginger)는 2021년에 출시되었습니다. 조향사는 크리스틴 나겔(Christine Nagel)입니다.,Peony,"Candied Ginger, Ginger",Cedar,moderate,https://fimgs.net/mdimg/perfume/375x500.67667.jpg,건성,"클래식, 모던/미니멀, 보헤미안, 럭셔리","ENTP, INFJ, INTP, INTJ, ISFP, ISFJ"
